pair_id,question,error_family,truthful_sample_id,hallucinated_sample_id,truthful_answer,hallucinated_answer,delta_norm,base_id,raw_pc1,raw_pc2,raw_pc3
b15_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b15_definition_substitution,hallucinated_b15_definition_substitution,Claim: A standard basketball team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,Claim: A standard basketball team has five coaches on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,0.6337524056434631,b15,-0.06996266,0.08388095,-0.032004043
b15_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b15_entity_swap,hallucinated_b15_entity_swap,Claim: A standard basketball team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,Claim: A standard soccer team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,0.5585151314735413,b15,-0.056772586,-0.038562313,-0.052377734
b15_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b15_numeric_distortion,hallucinated_b15_numeric_distortion,Claim: A standard basketball team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,Claim: A standard basketball team has six players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,0.18234963715076447,b15,-0.048893612,-0.0049690385,0.011686628
b15_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b15_role_inversion,hallucinated_b15_role_inversion,Claim: A standard basketball team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,Claim: Five players have a basketball court at one time rather than a basketball team having five players on the court. Supporting note: Bench players are not counted in the live on-court lineup.,0.5593881011009216,b15,0.20599215,0.022888279,-0.026597565
b16_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b16_causal_substitution,hallucinated_b16_causal_substitution,Claim: Vaccines help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,Claim: Vaccines help the immune system recognize pathogens in advance because they trap germs behind a permanent barrier. Supporting note: This can improve protection during later exposure.,0.2837073802947998,b16,-0.07805722,-0.052410968,0.014094893
b16_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b16_definition_substitution,hallucinated_b16_definition_substitution,Claim: Vaccines help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,Claim: Vaccines help the digestive system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,0.42661863565444946,b16,-0.0775617,-0.0037901495,0.020221254
b16_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b16_entity_swap,hallucinated_b16_entity_swap,Claim: Vaccines help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,Claim: Antibiotics help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,0.7244158983230591,b16,-0.11776849,0.06294455,0.058750898
b16_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b16_numeric_distortion,hallucinated_b16_numeric_distortion,Claim: Vaccines help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,Claim: Vaccines help the immune system recognize ten pathogens in advance. Supporting note: This can improve protection during later exposure.,0.27844730019569397,b16,-0.09143167,0.040944647,-0.034906827
b16_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b16_role_inversion,hallucinated_b16_role_inversion,Claim: Vaccines help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,Claim: Pathogens help vaccines recognize the immune system in advance rather than vaccines helping the immune system recognize pathogens. Supporting note: This can improve protection during later exposure.,0.4624004662036896,b16,0.10463932,0.020125566,0.037944816
b17_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b17_causal_substitution,hallucinated_b17_causal_substitution,Claim: A legislature is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,Claim: A legislature is the branch of government that makes laws because courthouses print them overnight. Supporting note: Different systems organize it in different ways.,0.27433082461357117,b17,-0.008024603,-0.061592095,-0.003751316
b17_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b17_definition_substitution,hallucinated_b17_definition_substitution,Claim: A legislature is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,Claim: A legislature is the branch of government that enforces laws. Supporting note: Different systems organize it in different ways.,0.278534471988678,b17,-0.046389226,-0.006967136,-0.020686015
b17_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b17_entity_swap,hallucinated_b17_entity_swap,Claim: A legislature is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,Claim: A judiciary is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,0.607171356678009,b17,-0.030024743,-0.019655395,-0.30059344
b17_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b17_numeric_distortion,hallucinated_b17_numeric_distortion,Claim: A legislature is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,Claim: A legislature is the branch of government that makes three laws. Supporting note: Different systems organize it in different ways.,0.3884911835193634,b17,-0.11767628,0.037221655,0.009247369
b17_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b17_role_inversion,hallucinated_b17_role_inversion,Claim: A legislature is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,Claim: Laws are the branch of government that make a legislature rather than a legislature making laws. Supporting note: Different systems organize it in different ways.,0.473306804895401,b17,0.11226963,-0.04062683,-0.034776848
b18_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b18_causal_substitution,hallucinated_b18_causal_substitution,Claim: A barometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,Claim: A barometer measures atmospheric pressure because clouds push numbers into the dial. Supporting note: Weather forecasters use it to monitor changing systems.,0.3279561698436737,b18,-0.040760092,-0.07094651,0.0066822674
b18_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b18_definition_substitution,hallucinated_b18_definition_substitution,Claim: A barometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,Claim: A barometer measures atmospheric temperature. Supporting note: Weather forecasters use it to monitor changing systems.,0.41860634088516235,b18,0.00981949,0.042037766,-0.079980366
b18_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b18_entity_swap,hallucinated_b18_entity_swap,Claim: A barometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,Claim: A thermometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,0.4945642352104187,b18,-0.0044141505,-0.016784402,-0.08222574
b18_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b18_numeric_distortion,hallucinated_b18_numeric_distortion,Claim: A barometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,Claim: A barometer measures atmospheric pressure in two fixed levels. Supporting note: Weather forecasters use it to monitor changing systems.,0.306837260723114,b18,-0.04934583,0.03703996,0.016481005
b18_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b18_role_inversion,hallucinated_b18_role_inversion,Claim: A barometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,Claim: Atmospheric pressure measures a barometer rather than a barometer measuring atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,0.4639880359172821,b18,0.15705198,-0.060488377,0.028808981
b19_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b19_causal_substitution,hallucinated_b19_causal_substitution,Claim: A pronoun can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,Claim: A pronoun can replace a noun in a sentence because it always adds a second verb. Supporting note: This helps reduce repetition in ordinary writing.,0.3084132969379425,b19,-0.103058696,0.010522377,0.050700158
b19_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b19_definition_substitution,hallucinated_b19_definition_substitution,Claim: A pronoun can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,Claim: A pronoun can replace punctuation in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,0.5578296184539795,b19,-0.17594498,0.01639537,-0.06905907
b19_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b19_entity_swap,hallucinated_b19_entity_swap,Claim: A pronoun can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,Claim: An adjective can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,0.6853160262107849,b19,0.008402709,-0.073347375,-0.13085112
b19_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b19_numeric_distortion,hallucinated_b19_numeric_distortion,Claim: A pronoun can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,Claim: A pronoun can replace two nouns in every sentence. Supporting note: This helps reduce repetition in ordinary writing.,0.4572317898273468,b19,-0.17951135,0.0008480593,0.05457251
b19_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b19_role_inversion,hallucinated_b19_role_inversion,Claim: A pronoun can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,Claim: A noun can replace a pronoun in a sentence rather than a pronoun replacing a noun. Supporting note: This helps reduce repetition in ordinary writing.,0.36528095602989197,b19,0.12728539,-0.024444712,-0.010346185
b20_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b20_causal_substitution,hallucinated_b20_causal_substitution,Claim: Airplanes fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,Claim: Airplanes fly because engines directly cancel gravity rather than enabling aerodynamic lift. Supporting note: Engine thrust and wing shape both matter in normal flight.,0.44888949394226074,b20,0.0038088444,0.09478501,-0.012185013
b20_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b20_definition_substitution,hallucinated_b20_definition_substitution,Claim: Airplanes fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,Claim: Airplanes fly because wheels generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,0.4879135191440582,b20,-0.030109124,0.027747648,-0.054053523
b20_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b20_entity_swap,hallucinated_b20_entity_swap,Claim: Airplanes fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,Claim: Helicopters fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,0.7883887887001038,b20,0.037825596,0.5580736,0.1341564
b20_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b20_numeric_distortion,hallucinated_b20_numeric_distortion,Claim: Airplanes fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,Claim: Airplanes fly because wings generate five units of lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,0.4375762641429901,b20,-0.097281724,0.10805034,-0.034514155
b20_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b20_role_inversion,hallucinated_b20_role_inversion,Claim: Airplanes fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,Claim: Lift generates airplane wings as air moves around them rather than wings generating lift. Supporting note: Engine thrust and wing shape both matter in normal flight.,0.6839357614517212,b20,0.12640606,0.38813707,-0.048444085
