pair_id,question,error_family,truthful_sample_id,hallucinated_sample_id,truthful_answer,hallucinated_answer,delta_norm,base_id,atlas_pca1,atlas_pca2,atlas_umap1,atlas_umap2,own_family_projection_energy,best_other_projection_energy,projection_margin,proj_causal_substitution,proj_definition_substitution,proj_entity_swap,proj_numeric_distortion,proj_role_inversion
b11_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b11_causal_substitution,hallucinated_b11_causal_substitution,Claim: A triangle has three sides. Supporting note: This is one of the most basic geometric definitions.,Claim: A triangle has three sides because parallel lines force it to close that way. Supporting note: This is one of the most basic geometric definitions.,0.5501563549041748,b11,1.5257659,-1.5700785,-1.8002051,13.940547,0.9790418148040771,0.2232779562473297,0.7557638585567474,0.9790418148040771,0.022814596071839333,0.08918139338493347,0.04361944645643234,0.2232779562473297
b11_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b11_definition_substitution,hallucinated_b11_definition_substitution,Claim: A triangle has three sides. Supporting note: This is one of the most basic geometric definitions.,Claim: A triangle is a curve with three sides. Supporting note: This is one of the most basic geometric definitions.,0.49276867508888245,b11,-0.22163333,-0.42738408,5.0494423,7.404544,0.25996336340904236,0.1628342568874359,0.09712910652160645,0.05869947746396065,0.25996336340904236,0.10963840782642365,0.08696690201759338,0.1628342568874359
b11_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b11_entity_swap,hallucinated_b11_entity_swap,Claim: A triangle has three sides. Supporting note: This is one of the most basic geometric definitions.,Claim: A square has three sides. Supporting note: This is one of the most basic geometric definitions.,0.6712357997894287,b11,-1.6968925,-0.55573684,3.292877,6.502305,0.6144456267356873,0.17436246573925018,0.4400831609964371,0.17436246573925018,0.03658311814069748,0.6144456267356873,0.014255215413868427,0.08834260702133179
b11_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b11_numeric_distortion,hallucinated_b11_numeric_distortion,Claim: A triangle has three sides. Supporting note: This is one of the most basic geometric definitions.,Claim: A triangle has four sides. Supporting note: This is one of the most basic geometric definitions.,0.3792547583580017,b11,-0.13637507,3.2783406,8.858546,4.8951473,0.9070181250572205,0.1512153446674347,0.7558027803897858,0.10752567648887634,0.008483948186039925,0.0663190633058548,0.9070181250572205,0.1512153446674347
b11_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b11_role_inversion,hallucinated_b11_role_inversion,Claim: A triangle has three sides. Supporting note: This is one of the most basic geometric definitions.,Claim: Three sides have a triangle rather than a triangle having three sides. Supporting note: This is one of the most basic geometric definitions.,0.6606890559196472,b11,2.7971435,-0.18024015,11.17133,12.313702,0.8279642462730408,0.15669645369052887,0.6712677925825119,0.15669645369052887,0.00817557331174612,0.05074460804462433,0.055846963077783585,0.8279642462730408
b12_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b12_causal_substitution,hallucinated_b12_causal_substitution,Claim: A standard violin has four strings. Supporting note: The instrument is commonly tuned in fifths.,Claim: A standard violin has four strings because the wood grain grows in quarters. Supporting note: The instrument is commonly tuned in fifths.,0.3012142777442932,b12,0.37592936,-0.36732757,5.7437286,10.655944,0.16393165290355682,0.14885878562927246,0.015072867274284363,0.16393165290355682,0.1069827452301979,0.005796855315566063,0.04253563657402992,0.14885878562927246
b12_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b12_definition_substitution,hallucinated_b12_definition_substitution,Claim: A standard violin has four strings. Supporting note: The instrument is commonly tuned in fifths.,Claim: A standard violin has four keys. Supporting note: The instrument is commonly tuned in fifths.,0.5807474255561829,b12,-1.1054043,-2.031577,5.0907545,-1.9096023,0.8865483999252319,0.11138325929641724,0.7751651406288147,0.05885378271341324,0.8865483999252319,0.11138325929641724,0.05699291080236435,0.09904911369085312
b12_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b12_entity_swap,hallucinated_b12_entity_swap,Claim: A standard violin has four strings. Supporting note: The instrument is commonly tuned in fifths.,Claim: A standard cello has four strings. Supporting note: The instrument is commonly tuned in fifths.,0.5580068826675415,b12,-1.8437872,-0.7038894,3.5654583,6.727679,0.5528932809829712,0.22090868651866913,0.33198459446430206,0.0261846873909235,0.22090868651866913,0.5528932809829712,0.019820326939225197,0.1004045158624649
b12_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b12_numeric_distortion,hallucinated_b12_numeric_distortion,Claim: A standard violin has four strings. Supporting note: The instrument is commonly tuned in fifths.,Claim: A standard violin has five strings. Supporting note: The instrument is commonly tuned in fifths.,0.24223478138446808,b12,-0.08887016,1.4912572,8.088718,5.828511,0.462753027677536,0.09572950750589371,0.3670235201716423,0.07061203569173813,0.0766865536570549,0.008347926661372185,0.462753027677536,0.09572950750589371
b12_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b12_role_inversion,hallucinated_b12_role_inversion,Claim: A standard violin has four strings. Supporting note: The instrument is commonly tuned in fifths.,Claim: Four strings have a standard violin rather than a standard violin having four strings. Supporting note: The instrument is commonly tuned in fifths.,0.4153369069099426,b12,0.23410672,-0.0060102856,6.776718,9.576556,0.17576028406620026,0.10147563368082047,0.07428465038537979,0.10147563368082047,0.03063143603503704,0.07683204859495163,0.06996128708124161,0.17576028406620026
b13_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b13_causal_substitution,hallucinated_b13_causal_substitution,Claim: Binary uses the digits 0 and 1. Supporting note: This representation underlies digital computation.,Claim: Binary uses the digits 0 and 1 because processors can only display two colors. Supporting note: This representation underlies digital computation.,0.3759727478027344,b13,-0.011637591,-0.43088493,4.240549,9.819995,0.30217641592025757,0.16537322103977203,0.13680319488048553,0.30217641592025757,0.02408180572092533,0.16537322103977203,0.049544502049684525,0.11058659106492996
b13_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b13_definition_substitution,hallucinated_b13_definition_substitution,Claim: Binary uses the digits 0 and 1. Supporting note: This representation underlies digital computation.,Claim: Binary uses the letters 0 and 1. Supporting note: This representation underlies digital computation.,0.36038318276405334,b13,-1.0424224,-0.5049393,4.072778,7.226567,0.17523787915706635,0.3112291395664215,-0.13599126040935516,0.09520082175731659,0.17523787915706635,0.3112291395664215,0.047526195645332336,0.07311928272247314
b13_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b13_entity_swap,hallucinated_b13_entity_swap,Claim: Binary uses the digits 0 and 1. Supporting note: This representation underlies digital computation.,Claim: Decimal uses the digits 0 and 1. Supporting note: This representation underlies digital computation.,0.74888014793396,b13,-3.0940585,-0.20827419,2.8599665,6.2609763,0.9240918755531311,0.09140230715274811,0.832689568400383,0.02953798696398735,0.06910496205091476,0.9240918755531311,0.09140230715274811,0.04707978665828705
b13_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b13_numeric_distortion,hallucinated_b13_numeric_distortion,Claim: Binary uses the digits 0 and 1. Supporting note: This representation underlies digital computation.,"Claim: Binary uses the digits 0, 1, and 2. Supporting note: This representation underlies digital computation.",0.12947571277618408,b13,-0.57245785,0.5392595,3.7614124,8.121565,0.2274802029132843,0.3069095313549042,-0.07942932844161987,0.09106682986021042,0.026644401252269745,0.3069095313549042,0.2274802029132843,0.17725495994091034
b13_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b13_role_inversion,hallucinated_b13_role_inversion,Claim: Binary uses the digits 0 and 1. Supporting note: This representation underlies digital computation.,Claim: The digits 0 and 1 use binary rather than binary using the digits 0 and 1. Supporting note: This representation underlies digital computation.,0.43415555357933044,b13,0.42097095,0.06288884,7.8257613,10.518902,0.2648357152938843,0.11069682985544205,0.15413888543844223,0.061461422592401505,0.011108681559562683,0.11069682985544205,0.0650349110364914,0.2648357152938843
b14_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b14_causal_substitution,hallucinated_b14_causal_substitution,Claim: Inflation refers to a sustained rise in the general price level. Supporting note: It reduces purchasing power when wages do not keep up.,Claim: Inflation refers to a sustained rise in the general price level because coins become physically larger. Supporting note: It reduces purchasing power when wages do not keep up.,0.3520808815956116,b14,1.6350994,-1.2989299,-1.5725099,14.005471,0.890291690826416,0.2434092015028,0.646882489323616,0.890291690826416,0.025862235575914383,0.03730589896440506,0.07269049435853958,0.2434092015028
b14_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b14_definition_substitution,hallucinated_b14_definition_substitution,Claim: Inflation refers to a sustained rise in the general price level. Supporting note: It reduces purchasing power when wages do not keep up.,Claim: Inflation refers to a sustained rise in the general employment level. Supporting note: It reduces purchasing power when wages do not keep up.,0.28900855779647827,b14,0.36900592,0.101549566,6.6799927,10.028681,0.032720811665058136,0.17031042277812958,-0.13758961111307144,0.07620623707771301,0.032720811665058136,0.01611771248281002,0.08179187029600143,0.17031042277812958
b14_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b14_entity_swap,hallucinated_b14_entity_swap,Claim: Inflation refers to a sustained rise in the general price level. Supporting note: It reduces purchasing power when wages do not keep up.,Claim: Deflation refers to a sustained rise in the general price level. Supporting note: It reduces purchasing power when wages do not keep up.,0.5191300511360168,b14,-0.11105703,-0.05625831,5.269969,9.637453,0.06552085280418396,0.0915892943739891,-0.026068441569805145,0.0915892943739891,0.012472526170313358,0.06552085280418396,0.036321010440588,0.06563869118690491
b14_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b14_numeric_distortion,hallucinated_b14_numeric_distortion,Claim: Inflation refers to a sustained rise in the general price level. Supporting note: It reduces purchasing power when wages do not keep up.,Claim: Inflation refers to a sustained tenfold rise in the general price level. Supporting note: It reduces purchasing power when wages do not keep up.,0.3337961733341217,b14,0.32115737,1.9765582,8.480434,5.5394506,0.5599870085716248,0.2184390276670456,0.34154798090457916,0.09052978456020355,0.004585329908877611,0.03918369114398956,0.5599870085716248,0.2184390276670456
b14_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b14_role_inversion,hallucinated_b14_role_inversion,Claim: Inflation refers to a sustained rise in the general price level. Supporting note: It reduces purchasing power when wages do not keep up.,Claim: The general price level refers to inflation rather than inflation referring to the price level trend. Supporting note: It reduces purchasing power when wages do not keep up.,0.7097803950309753,b14,3.6335342,-0.39101672,10.845503,12.392604,0.9906905889511108,0.25141412019729614,0.7392764687538147,0.25141412019729614,0.02035967819392681,0.009845447726547718,0.05161210149526596,0.9906905889511108
b15_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b15_causal_substitution,hallucinated_b15_causal_substitution,Claim: A standard basketball team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,Claim: A standard basketball team has five players on the court because each hoop requires two defenders and a referee. Supporting note: Bench players are not counted in the live on-court lineup.,0.23682142794132233,b15,0.114693865,-0.025434518,6.8877606,8.716785,0.1720765233039856,0.14647935330867767,0.025597169995307922,0.1720765233039856,0.1120465025305748,0.07308422774076462,0.14441777765750885,0.14647935330867767
b15_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b15_definition_substitution,hallucinated_b15_definition_substitution,Claim: A standard basketball team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,Claim: A standard basketball team has five coaches on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,0.6337524056434631,b15,-0.87306064,-2.3556814,4.9283895,-1.9851872,0.9724329710006714,0.12339265644550323,0.8490403145551682,0.04733174666762352,0.9724329710006714,0.03923821821808815,0.01476851012557745,0.12339265644550323
b15_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b15_entity_swap,hallucinated_b15_entity_swap,Claim: A standard basketball team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,Claim: A standard soccer team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,0.5585151314735413,b15,-0.35068488,-0.3366174,4.9665804,8.113407,0.10510638356208801,0.11958163976669312,-0.014475256204605103,0.02634579688310623,0.11958163976669312,0.10510638356208801,0.006409571506083012,0.08541158586740494
b15_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b15_numeric_distortion,hallucinated_b15_numeric_distortion,Claim: A standard basketball team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,Claim: A standard basketball team has six players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,0.18234963715076447,b15,-0.24162307,0.35497668,6.9188485,8.134466,0.23137706518173218,0.1409658044576645,0.09041126072406769,0.09800431877374649,0.1409658044576645,0.10801353305578232,0.23137706518173218,0.12401854246854782
b15_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b15_role_inversion,hallucinated_b15_role_inversion,Claim: A standard basketball team has five players on the court at one time. Supporting note: Bench players are not counted in the live on-court lineup.,Claim: Five players have a basketball court at one time rather than a basketball team having five players on the court. Supporting note: Bench players are not counted in the live on-court lineup.,0.5593881011009216,b15,2.1854956,-0.36868823,10.900452,11.90777,0.6932395696640015,0.1136661246418953,0.5795734450221062,0.08178243786096573,0.1136661246418953,0.02641206607222557,0.03247329592704773,0.6932395696640015
b16_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b16_causal_substitution,hallucinated_b16_causal_substitution,Claim: Vaccines help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,Claim: Vaccines help the immune system recognize pathogens in advance because they trap germs behind a permanent barrier. Supporting note: This can improve protection during later exposure.,0.2837073802947998,b16,-0.32460624,-0.17781284,4.1370354,9.495707,0.20451785624027252,0.1872614026069641,0.01725645363330841,0.20451785624027252,0.032118648290634155,0.1872614026069641,0.0789593979716301,0.08440764993429184
b16_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b16_definition_substitution,hallucinated_b16_definition_substitution,Claim: Vaccines help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,Claim: Vaccines help the digestive system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,0.42661863565444946,b16,-0.41248867,-0.16197641,4.424851,8.205337,0.052504878491163254,0.1567896008491516,-0.10428472235798836,0.03144679218530655,0.052504878491163254,0.1567896008491516,0.017910758033394814,0.09406774491071701
b16_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b16_entity_swap,hallucinated_b16_entity_swap,Claim: Vaccines help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,Claim: Antibiotics help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,0.7244158983230591,b16,-3.0047243,-0.3205411,3.0783036,6.1511455,0.9547700881958008,0.06710260361433029,0.8876674845814705,0.06710260361433029,0.018930695950984955,0.9547700881958008,0.05141160264611244,0.06619744002819061
b16_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b16_numeric_distortion,hallucinated_b16_numeric_distortion,Claim: Vaccines help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,Claim: Vaccines help the immune system recognize ten pathogens in advance. Supporting note: This can improve protection during later exposure.,0.27844730019569397,b16,-0.87873816,1.3963372,7.736827,5.7451673,0.41156283020973206,0.265169233083725,0.14639359712600708,0.03802340105175972,0.014540521427989006,0.265169233083725,0.41156283020973206,0.09281221032142639
b16_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b16_role_inversion,hallucinated_b16_role_inversion,Claim: Vaccines help the immune system recognize pathogens in advance. Supporting note: This can improve protection during later exposure.,Claim: Pathogens help vaccines recognize the immune system in advance rather than vaccines helping the immune system recognize pathogens. Supporting note: This can improve protection during later exposure.,0.4624004662036896,b16,0.10333236,-0.092833914,6.043307,9.438171,0.15613730251789093,0.09274274110794067,0.06339456140995026,0.06964662671089172,0.016471445560455322,0.09274274110794067,0.025844605639576912,0.15613730251789093
b17_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b17_causal_substitution,hallucinated_b17_causal_substitution,Claim: A legislature is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,Claim: A legislature is the branch of government that makes laws because courthouses print them overnight. Supporting note: Different systems organize it in different ways.,0.27433082461357117,b17,-0.32950452,0.16348916,5.030168,8.660502,0.008120142854750156,0.10576638579368591,-0.09764624293893576,0.008120142854750156,0.05517465993762016,0.10576638579368591,0.08833804726600647,0.089015431702137
b17_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b17_definition_substitution,hallucinated_b17_definition_substitution,Claim: A legislature is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,Claim: A legislature is the branch of government that enforces laws. Supporting note: Different systems organize it in different ways.,0.278534471988678,b17,0.057136998,0.059576772,6.4588637,9.016024,0.06787069141864777,0.14465996623039246,-0.07678927481174469,0.08746273815631866,0.06787069141864777,0.07458741962909698,0.10253001004457474,0.14465996623039246
b17_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b17_entity_swap,hallucinated_b17_entity_swap,Claim: A legislature is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,Claim: A judiciary is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,0.607171356678009,b17,-0.97219425,0.27204695,3.7443695,7.8496733,0.2660134434700012,0.13387621939182281,0.1321372240781784,0.039878908544778824,0.03757849335670471,0.2660134434700012,0.13387621939182281,0.042443592101335526
b17_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b17_numeric_distortion,hallucinated_b17_numeric_distortion,Claim: A legislature is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,Claim: A legislature is the branch of government that makes three laws. Supporting note: Different systems organize it in different ways.,0.3884911835193634,b17,-0.16125566,2.0053835,8.360835,5.2252674,0.5715923309326172,0.12673552334308624,0.44485680758953094,0.07523699104785919,0.022003719583153725,0.07195724546909332,0.5715923309326172,0.12673552334308624
b17_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b17_role_inversion,hallucinated_b17_role_inversion,Claim: A legislature is the branch of government that makes laws. Supporting note: Different systems organize it in different ways.,Claim: Laws are the branch of government that make a legislature rather than a legislature making laws. Supporting note: Different systems organize it in different ways.,0.473306804895401,b17,0.66537464,0.24536645,8.125772,10.755975,0.31366395950317383,0.10901156812906265,0.20465239137411118,0.051120225340127945,0.015483491122722626,0.07871584594249725,0.10901156812906265,0.31366395950317383
b18_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b18_causal_substitution,hallucinated_b18_causal_substitution,Claim: A barometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,Claim: A barometer measures atmospheric pressure because clouds push numbers into the dial. Supporting note: Weather forecasters use it to monitor changing systems.,0.3279561698436737,b18,0.26897624,-0.29652023,5.422024,10.719628,0.2112577259540558,0.11811379343271255,0.09314393252134323,0.2112577259540558,0.054305896162986755,0.03949757665395737,0.051117364317178726,0.11811379343271255
b18_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b18_definition_substitution,hallucinated_b18_definition_substitution,Claim: A barometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,Claim: A barometer measures atmospheric temperature. Supporting note: Weather forecasters use it to monitor changing systems.,0.41860634088516235,b18,-0.003842754,-0.08242477,5.387533,10.033006,0.07998575270175934,0.0997578501701355,-0.01977209746837616,0.0997578501701355,0.07998575270175934,0.01532712671905756,0.06993672251701355,0.07125930488109589
b18_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b18_entity_swap,hallucinated_b18_entity_swap,Claim: A barometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,Claim: A thermometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,0.4945642352104187,b18,-0.14892916,0.11513319,5.1268864,8.926089,0.07390588521957397,0.08232881873846054,-0.008422933518886566,0.045248329639434814,0.013302049599587917,0.07390588521957397,0.06256259977817535,0.08232881873846054
b18_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b18_numeric_distortion,hallucinated_b18_numeric_distortion,Claim: A barometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,Claim: A barometer measures atmospheric pressure in two fixed levels. Supporting note: Weather forecasters use it to monitor changing systems.,0.306837260723114,b18,0.038828284,0.26355794,5.5976667,9.535255,0.12146606296300888,0.11005564779043198,0.011410415172576904,0.07705474644899368,0.026813320815563202,0.04773678258061409,0.12146606296300888,0.11005564779043198
b18_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b18_role_inversion,hallucinated_b18_role_inversion,Claim: A barometer measures atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,Claim: Atmospheric pressure measures a barometer rather than a barometer measuring atmospheric pressure. Supporting note: Weather forecasters use it to monitor changing systems.,0.4639880359172821,b18,1.3599585,0.0020409217,8.557479,11.011338,0.44434985518455505,0.05748394876718521,0.38686590641736984,0.05748394876718521,0.002931310562416911,0.02623428776860237,0.04043792188167572,0.44434985518455505
b19_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b19_causal_substitution,hallucinated_b19_causal_substitution,Claim: A pronoun can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,Claim: A pronoun can replace a noun in a sentence because it always adds a second verb. Supporting note: This helps reduce repetition in ordinary writing.,0.3084132969379425,b19,0.22196342,-1.0452164,-1.071885,14.410885,0.5622336268424988,0.21904303133487701,0.34319059550762177,0.5622336268424988,0.03188074380159378,0.21904303133487701,0.01411985233426094,0.12751413881778717
b19_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b19_definition_substitution,hallucinated_b19_definition_substitution,Claim: A pronoun can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,Claim: A pronoun can replace punctuation in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,0.5578296184539795,b19,-1.6605093,-2.079431,5.187665,-2.1192563,0.9022750854492188,0.2313358187675476,0.6709392666816711,0.03475422412157059,0.9022750854492188,0.2313358187675476,0.0548105351626873,0.06514149159193039
b19_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b19_entity_swap,hallucinated_b19_entity_swap,Claim: A pronoun can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,Claim: An adjective can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,0.6853160262107849,b19,-3.0789044,-0.47995353,3.1449754,5.946852,0.873553991317749,0.23224405944347382,0.6413099318742752,0.11538480967283249,0.23224405944347382,0.873553991317749,0.15340030193328857,0.030267883092164993
b19_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b19_numeric_distortion,hallucinated_b19_numeric_distortion,Claim: A pronoun can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,Claim: A pronoun can replace two nouns in every sentence. Supporting note: This helps reduce repetition in ordinary writing.,0.4572317898273468,b19,-0.5233678,1.9972115,8.325491,5.294078,0.5896272659301758,0.1829434186220169,0.4066838473081589,0.08261214196681976,0.03121974878013134,0.1829434186220169,0.5896272659301758,0.1270827353000641
b19_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b19_role_inversion,hallucinated_b19_role_inversion,Claim: A pronoun can replace a noun in a sentence. Supporting note: This helps reduce repetition in ordinary writing.,Claim: A noun can replace a pronoun in a sentence rather than a pronoun replacing a noun. Supporting note: This helps reduce repetition in ordinary writing.,0.36528095602989197,b19,0.26138684,0.02736285,6.9645495,9.029042,0.16748714447021484,0.1075485423207283,0.05993860214948654,0.09828202426433563,0.0871695950627327,0.03425263613462448,0.1075485423207283,0.16748714447021484
b20_causal_substitution,Evaluate the short factual answer below for the given knowledge item.,causal_substitution,truthful_b20_causal_substitution,hallucinated_b20_causal_substitution,Claim: Airplanes fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,Claim: Airplanes fly because engines directly cancel gravity rather than enabling aerodynamic lift. Supporting note: Engine thrust and wing shape both matter in normal flight.,0.44888949394226074,b20,0.97852856,-1.6134359,-1.8031175,13.840537,0.9722973704338074,0.15471819043159485,0.8175791800022125,0.9722973704338074,0.012331931851804256,0.15471819043159485,0.026199955493211746,0.12823502719402313
b20_definition_substitution,Evaluate the short factual answer below for the given knowledge item.,definition_substitution,truthful_b20_definition_substitution,hallucinated_b20_definition_substitution,Claim: Airplanes fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,Claim: Airplanes fly because wheels generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,0.4879135191440582,b20,-0.87766635,-2.344165,5.3062835,-1.8123503,0.9348212480545044,0.2057623714208603,0.7290588766336441,0.05496815964579582,0.9348212480545044,0.15013304352760315,0.01202315092086792,0.2057623714208603
b20_entity_swap,Evaluate the short factual answer below for the given knowledge item.,entity_swap,truthful_b20_entity_swap,hallucinated_b20_entity_swap,Claim: Airplanes fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,Claim: Helicopters fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,0.7883887887001038,b20,-3.05178,-0.15417114,2.9188368,6.0169063,0.9139323830604553,0.19339898228645325,0.7205334007740021,0.1672595888376236,0.11777646839618683,0.9139323830604553,0.19339898228645325,0.026303205639123917
b20_numeric_distortion,Evaluate the short factual answer below for the given knowledge item.,numeric_distortion,truthful_b20_numeric_distortion,hallucinated_b20_numeric_distortion,Claim: Airplanes fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,Claim: Airplanes fly because wings generate five units of lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,0.4375762641429901,b20,-0.6283653,3.6668248,8.817648,5.1056094,0.9771162271499634,0.13365811109542847,0.8434581160545349,0.01275334507226944,0.016488656401634216,0.13365811109542847,0.9771162271499634,0.11947501450777054
b20_role_inversion,Evaluate the short factual answer below for the given knowledge item.,role_inversion,truthful_b20_role_inversion,hallucinated_b20_role_inversion,Claim: Airplanes fly because wings generate lift as air moves around them. Supporting note: Engine thrust and wing shape both matter in normal flight.,Claim: Lift generates airplane wings as air moves around them rather than wings generating lift. Supporting note: Engine thrust and wing shape both matter in normal flight.,0.6839357614517212,b20,3.092491,-0.2870385,11.049072,12.535626,0.981742262840271,0.18007510900497437,0.8016671538352966,0.06410867720842361,0.18007510900497437,0.03427351266145706,0.09821726381778717,0.981742262840271
